"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-01 19:00","2020","07","01","19:00","22.8","","9.3","","42","","0.0","","18","","24","","","","94.50","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-01 20:00","2020","07","01","20:00","22.5","","9.8","","45","","0.0","","16","","20","","","","94.54","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-01 21:00","2020","07","01","21:00","20.4","","10.9","","54","","0.0","","14","","17","","","","94.57","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-01 22:00","2020","07","01","22:00","19.0","","10.8","","59","","0.0","","14","","20","","","","94.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-01 23:00","2020","07","01","23:00","17.9","","10.8","","63","","0.0","","14","","17","","","","94.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 00:00","2020","07","02","00:00","18.1","","10.3","","60","","0.0","","15","","20","","","","94.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 01:00","2020","07","02","01:00","16.6","","10.8","","69","","0.0","","15","","19","","","","94.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 02:00","2020","07","02","02:00","15.7","","10.2","","70","","0.0","","17","","16","","","","94.72","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 03:00","2020","07","02","03:00","15.8","","9.4","","66","","0.0","","17","","14","","","","94.69","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 04:00","2020","07","02","04:00","14.9","","9.2","","69","","0.0","","17","","19","","","","94.71","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 05:00","2020","07","02","05:00","14.2","","8.9","","70","","0.0","","17","","16","","","","94.74","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 06:00","2020","07","02","06:00","14.4","","9.2","","71","","0.0","","16","","13","","","","94.84","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 07:00","2020","07","02","07:00","15.3","","9.5","","68","","0.0","","19","","17","","","","94.93","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 08:00","2020","07","02","08:00","15.0","","9.7","","71","","0.0","","12","","21","","","","94.85","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 09:00","2020","07","02","09:00","14.6","","10.4","","76","","0.3","","24","","14","","","","94.90","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 10:00","2020","07","02","10:00","14.6","","10.3","","76","","0.2","","16","","18","","","","94.95","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 11:00","2020","07","02","11:00","13.5","","9.4","","76","","1.6","","18","","14","","","","94.93","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 12:00","2020","07","02","12:00","13.3","","9.5","","78","","1.7","","11","","28","","","","94.75","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 13:00","2020","07","02","13:00","16.3","","12.3","","77","","0.2","","15","","10","","","","94.78","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 14:00","2020","07","02","14:00","20.3","","11.6","","58","","0.0","","18","","24","","","","94.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 15:00","2020","07","02","15:00","20.7","","9.3","","48","","0.0","","18","","26","","","","94.82","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 16:00","2020","07","02","16:00","21.8","","9.7","","46","","0.0","","19","","23","","","","94.82","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 17:00","2020","07","02","17:00","22.6","","8.3","","40","","0.0","","22","","23","","","","94.86","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 18:00","2020","07","02","18:00","22.6","","7.4","","38","","0.0","","21","","24","","","","94.86","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 19:00","2020","07","02","19:00","21.2","","8.9","","45","","0.0","","21","","17","","","","94.87","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 20:00","2020","07","02","20:00","21.5","","8.7","","44","","0.0","","19","","15","","","","94.88","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 21:00","2020","07","02","21:00","20.2","","8.4","","47","","0.0","","20","","15","","","","94.90","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 22:00","2020","07","02","22:00","16.8","","9.9","","64","","0.0","","21","","12","","","","94.98","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-02 23:00","2020","07","02","23:00","16.3","","9.4","","64","","0.0","","18","","15","","","","95.07","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 00:00","2020","07","03","00:00","16.3","","8.8","","61","","0.0","","20","","18","","","","95.12","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 01:00","2020","07","03","01:00","14.7","","9.0","","69","","0.0","","19","","16","","","","95.16","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 02:00","2020","07","03","02:00","13.6","","9.0","","74","","0.0","","21","","19","","","","95.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 03:00","2020","07","03","03:00","12.9","","8.7","","76","","0.0","","20","","16","","","","95.30","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 04:00","2020","07","03","04:00","11.7","","8.2","","79","","0.0","","21","","13","","","","95.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 05:00","2020","07","03","05:00","11.2","","8.0","","80","","0.0","","21","","15","","","","95.40","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 06:00","2020","07","03","06:00","11.3","","7.8","","79","","0.0","","20","","10","","","","95.47","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 07:00","2020","07","03","07:00","12.8","","8.4","","75","","0.0","","21","","15","","","","95.52","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 08:00","2020","07","03","08:00","14.6","","8.8","","68","","0.0","","21","","21","","","","95.57","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 09:00","2020","07","03","09:00","16.6","","9.9","","64","","0.0","","21","","21","","","","95.60","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 10:00","2020","07","03","10:00","18.9","","10.8","","59","","0.0","","21","","22","","","","95.63","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 11:00","2020","07","03","11:00","20.2","","9.8","","51","","0.0","","23","","24","","","","95.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 12:00","2020","07","03","12:00","22.2","","11.1","","50","","0.0","","24","","19","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 13:00","2020","07","03","13:00","22.8","","10.4","","45","","0.0","","23","","21","","","","95.60","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 14:00","2020","07","03","14:00","23.7","","10.7","","44","","0.0","","23","","21","","","","95.61","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 15:00","2020","07","03","15:00","24.6","","10.1","","40","","0.0","","22","","23","","","","95.59","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 16:00","2020","07","03","16:00","25.0","","9.6","","38","","0.0","","23","","18","","","","95.59","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 17:00","2020","07","03","17:00","25.0","","9.9","","38","","0.0","","24","","16","","","","95.59","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 18:00","2020","07","03","18:00","24.8","","10.1","","39","","0.0","","23","","17","","","","95.57","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 19:00","2020","07","03","19:00","24.2","","11.9","","46","","0.0","","23","","11","","","","95.54","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 20:00","2020","07","03","20:00","22.8","","10.8","","47","","0.0","","21","","9","","","","95.49","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 21:00","2020","07","03","21:00","22.1","","8.6","","42","","0.0","","17","","5","","","","95.54","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 22:00","2020","07","03","22:00","20.0","","9.9","","52","","0.0","","11","","7","","","","95.55","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-03 23:00","2020","07","03","23:00","17.1","","11.9","","71","","0.0","","9","","9","","","","95.55","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 00:00","2020","07","04","00:00","17.7","","11.2","","66","","0.0","","14","","8","","","","95.52","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 01:00","2020","07","04","01:00","17.1","","12.6","","75","","0.0","","15","","10","","","","95.51","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 02:00","2020","07","04","02:00","16.7","","12.4","","76","","0.0","","15","","9","","","","95.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 03:00","2020","07","04","03:00","13.7","","11.0","","84","","0.0","","30","","3","","","","95.49","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 04:00","2020","07","04","04:00","13.6","","10.9","","84","","0.0","","10","","6","","","","95.43","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 05:00","2020","07","04","05:00","14.5","","12.2","","86","","0.0","","13","","7","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 06:00","2020","07","04","06:00","15.0","","12.2","","84","","0.0","","14","","5","","","","95.42","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 07:00","2020","07","04","07:00","17.6","","13.8","","78","","0.0","","21","","9","","","","95.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 08:00","2020","07","04","08:00","19.0","","13.7","","72","","0.0","","15","","6","","","","95.50","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 09:00","2020","07","04","09:00","20.4","","14.1","","67","","0.0","","9","","14","","","","95.43","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 10:00","2020","07","04","10:00","22.7","","14.1","","58","","0.0","","11","","14","","","","95.42","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 11:00","2020","07","04","11:00","24.6","","15.3","","56","","0.0","","10","","18","","","","95.38","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 12:00","2020","07","04","12:00","26.5","","16.6","","54","","0.0","","13","","17","","","","95.36","","32","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 13:00","2020","07","04","13:00","26.9","","15.6","","50","","0.0","","13","","20","","","","95.31","","31","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 14:00","2020","07","04","14:00","27.9","","16.2","","49","","0.0","","15","","19","","","","95.26","","33","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 15:00","2020","07","04","15:00","29.3","","13.2","","37","","0.0","","16","","21","","","","95.23","","32","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 16:00","2020","07","04","16:00","28.7","","13.1","","38","","0.0","","19","","20","","","","95.21","","32","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 17:00","2020","07","04","17:00","26.1","","15.1","","51","","0.0","","19","","14","","","","95.22","","30","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 18:00","2020","07","04","18:00","26.0","","15.1","","51","","0.0","","18","","23","","","","95.26","","30","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 19:00","2020","07","04","19:00","26.0","","14.8","","50","","0.0","","17","","15","","","","95.16","","30","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 20:00","2020","07","04","20:00","25.4","","14.1","","50","","0.0","","19","","15","","","","95.13","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 21:00","2020","07","04","21:00","20.2","","13.7","","66","","0.0","","22","","16","","","","95.15","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 22:00","2020","07","04","22:00","17.7","","13.1","","74","","0.0","","22","","12","","","","95.22","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-04 23:00","2020","07","04","23:00","17.4","","11.6","","69","","0.0","","30","","19","","","","95.26","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 00:00","2020","07","05","00:00","14.5","","10.8","","78","","0.0","","31","","13","","","","95.26","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 01:00","2020","07","05","01:00","14.0","","10.9","","81","","0.0","","30","","7","","","","95.26","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 02:00","2020","07","05","02:00","13.6","","11.1","","85","","0.0","","25","","7","","","","95.27","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 03:00","2020","07","05","03:00","14.0","","11.5","","85","","0.0","","19","","3","","","","95.42","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 04:00","2020","07","05","04:00","14.2","","11.7","","85","","0.0","","23","","8","","","","95.43","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 05:00","2020","07","05","05:00","13.7","","11.4","","86","","0.0","","26","","17","","","","95.41","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 06:00","2020","07","05","06:00","13.5","","11.1","","86","","0.0","","26","","19","","","","95.44","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 07:00","2020","07","05","07:00","14.2","","11.2","","82","","0.0","","25","","22","","","","95.44","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 08:00","2020","07","05","08:00","15.0","","11.1","","78","","0.0","","27","","17","","","","95.41","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 09:00","2020","07","05","09:00","16.4","","11.5","","73","","0.0","","28","","16","","","","95.43","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 10:00","2020","07","05","10:00","18.8","","12.4","","66","","0.0","","27","","17","","","","95.41","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 11:00","2020","07","05","11:00","20.2","","11.4","","57","","0.0","","29","","23","","","","95.42","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 12:00","2020","07","05","12:00","21.4","","11.7","","54","","0.0","","29","","25","","","","95.43","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 13:00","2020","07","05","13:00","23.0","","10.8","","46","","0.0","","27","","20","","","","95.40","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 14:00","2020","07","05","14:00","22.3","","8.6","","42","","0.0","","27","","23","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 15:00","2020","07","05","15:00","22.0","","9.5","","45","","0.0","","28","","21","","","","95.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 16:00","2020","07","05","16:00","21.8","","9.2","","44","","0.0","","27","","20","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 17:00","2020","07","05","17:00","19.9","","11.8","","60","","0.0","","31","","23","","","","95.38","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 18:00","2020","07","05","18:00","21.0","","11.7","","55","","0.0","","29","","16","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 19:00","2020","07","05","19:00","19.9","","12.1","","61","","0.0","","29","","14","","","","95.36","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 20:00","2020","07","05","20:00","19.6","","12.9","","65","","0.0","","26","","8","","","","95.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 21:00","2020","07","05","21:00","16.8","","12.6","","76","","0.0","","25","","11","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 22:00","2020","07","05","22:00","13.7","","11.0","","83","","0.0","","24","","12","","","","95.41","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-05 23:00","2020","07","05","23:00","12.5","","10.2","","86","","0.0","","24","","13","","","","95.40","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 00:00","2020","07","06","00:00","12.0","","10.0","","87","","0.0","","26","","13","","","","95.44","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 01:00","2020","07","06","01:00","10.9","","9.5","","91","","0.0","","24","","9","","","","95.47","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 02:00","2020","07","06","02:00","10.4","","9.1","","92","","0.0","","24","","13","","","","95.46","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 03:00","2020","07","06","03:00","10.1","","8.8","","92","","0.0","","25","","12","","","","95.47","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 04:00","2020","07","06","04:00","9.8","","8.8","","93","","0.0","","25","","12","","","","95.50","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 05:00","2020","07","06","05:00","10.0","","8.8","","93","","0.0","","26","","12","","","","95.50","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 06:00","2020","07","06","06:00","10.5","","9.3","","93","","0.0","","25","","9","","","","95.56","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 07:00","2020","07","06","07:00","13.3","","11.3","","88","","0.0","","24","","10","","","","95.56","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 08:00","2020","07","06","08:00","15.7","","11.8","","77","","0.0","","25","","12","","","","95.55","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 09:00","2020","07","06","09:00","18.0","","13.2","","74","","0.0","","23","","12","","","","95.56","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 10:00","2020","07","06","10:00","19.5","","12.3","","63","","0.0","","26","","21","","","","95.54","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 11:00","2020","07","06","11:00","21.6","","12.4","","56","","0.0","","28","","20","","","","95.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 12:00","2020","07","06","12:00","21.0","","11.7","","55","","0.0","","28","","19","","","","95.51","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 13:00","2020","07","06","13:00","22.8","","10.4","","46","","0.0","","29","","21","","","","95.50","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 14:00","2020","07","06","14:00","23.7","","10.9","","44","","0.0","","28","","18","","","","95.47","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 15:00","2020","07","06","15:00","23.6","","9.3","","40","","0.0","","30","","20","","","","95.45","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 16:00","2020","07","06","16:00","24.3","","9.8","","40","","0.0","","29","","18","","","","95.42","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 17:00","2020","07","06","17:00","24.1","","9.5","","40","","0.0","","30","","14","","","","95.42","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 18:00","2020","07","06","18:00","23.7","","8.9","","39","","0.0","","31","","19","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 19:00","2020","07","06","19:00","23.4","","9.9","","42","","0.0","","31","","13","","","","95.36","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 20:00","2020","07","06","20:00","22.6","","10.6","","47","","0.0","","30","","4","","","","95.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 21:00","2020","07","06","21:00","21.1","","11.4","","54","","0.0","","35","","3","","","","95.36","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 22:00","2020","07","06","22:00","18.6","","10.5","","59","","0.0","","9","","3","","","","95.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-06 23:00","2020","07","06","23:00","16.6","","10.2","","66","","0.0","","14","","7","","","","95.38","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 00:00","2020","07","07","00:00","15.6","","10.2","","71","","0.0","","9","","6","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 01:00","2020","07","07","01:00","13.7","","9.6","","76","","0.0","","10","","6","","","","95.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 02:00","2020","07","07","02:00","13.6","","9.9","","78","","0.0","","15","","4","","","","95.31","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 03:00","2020","07","07","03:00","14.2","","10.6","","79","","0.0","","15","","10","","","","95.29","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 04:00","2020","07","07","04:00","14.3","","10.9","","80","","0.0","","8","","8","","","","95.21","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 05:00","2020","07","07","05:00","14.4","","11.3","","82","","0.0","","7","","7","","","","95.27","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 06:00","2020","07","07","06:00","15.0","","12.2","","83","","0.0","","10","","11","","","","95.21","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 07:00","2020","07","07","07:00","16.8","","12.8","","77","","0.0","","13","","9","","","","95.18","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 08:00","2020","07","07","08:00","18.1","","12.7","","71","","0.0","","10","","9","","","","95.18","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 09:00","2020","07","07","09:00","21.2","","12.2","","57","","0.0","","12","","23","","","","95.12","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 10:00","2020","07","07","10:00","21.4","","13.3","","60","","0.0","","12","","21","","","","95.05","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 11:00","2020","07","07","11:00","22.9","","13.9","","57","","0.0","","12","","24","","","","94.99","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 12:00","2020","07","07","12:00","23.9","","14.5","","56","","0.0","","12","","21","","","","94.96","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 13:00","2020","07","07","13:00","25.5","","15.6","","54","","0.0","","12","","19","","","","94.89","","30","","","","NA"
